bag,t,wall,dt_s,hd_pair
run_20260906_2026-09-06-16-32-55,1788685824.262,2026-09-06 17:10:24.262,0.002,1
run_20260906_2026-09-06-16-32-55,1788685874.656,2026-09-06 17:11:14.656,0.0,1
run_20260906_2026-09-06-16-32-55,1788685875.057,2026-09-06 17:11:15.057,0.401,1
run_20260906_2026-09-06-16-32-55,1788685875.46,2026-09-06 17:11:15.460,0.001,1
run_20260906_2026-09-06-16-32-55,1788685876.262,2026-09-06 17:11:16.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788685876.262,2026-09-06 17:11:16.262,0.0,1
run_20260906_2026-09-06-16-32-55,1788685928.857,2026-09-06 17:12:08.857,0.0,1
run_20260906_2026-09-06-16-32-55,1788685929.257,2026-09-06 17:12:09.257,0.4,1
run_20260906_2026-09-06-16-32-55,1788685929.257,2026-09-06 17:12:09.257,0.0,1
run_20260906_2026-09-06-16-32-55,1788685929.658,2026-09-06 17:12:09.658,0.401,1
run_20260906_2026-09-06-16-32-55,1788685929.661,2026-09-06 17:12:09.661,0.003,1
run_20260906_2026-09-06-16-32-55,1788685930.262,2026-09-06 17:12:10.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788685930.262,2026-09-06 17:12:10.262,0.0,1
run_20260906_2026-09-06-16-32-55,1788685983.256,2026-09-06 17:13:03.256,0.0,1
run_20260906_2026-09-06-16-32-55,1788685983.657,2026-09-06 17:13:03.657,0.401,1
run_20260906_2026-09-06-16-32-55,1788685983.657,2026-09-06 17:13:03.657,0.0,1
run_20260906_2026-09-06-16-32-55,1788685984.058,2026-09-06 17:13:04.058,0.401,1
run_20260906_2026-09-06-16-32-55,1788685984.46,2026-09-06 17:13:04.460,0.0,1
run_20260906_2026-09-06-16-32-55,1788685985.262,2026-09-06 17:13:05.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788685985.265,2026-09-06 17:13:05.265,0.003,1
run_20260906_2026-09-06-16-32-55,1788686037.857,2026-09-06 17:13:57.857,0.0,1
run_20260906_2026-09-06-16-32-55,1788686038.258,2026-09-06 17:13:58.258,0.4,1
run_20260906_2026-09-06-16-32-55,1788686038.258,2026-09-06 17:13:58.258,0.0,1
run_20260906_2026-09-06-16-32-55,1788686038.66,2026-09-06 17:13:58.660,0.402,1
run_20260906_2026-09-06-16-32-55,1788686038.66,2026-09-06 17:13:58.660,0.0,1
run_20260906_2026-09-06-16-32-55,1788686039.261,2026-09-06 17:13:59.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686039.261,2026-09-06 17:13:59.261,0.0,1
run_20260906_2026-09-06-16-32-55,1788686092.258,2026-09-06 17:14:52.258,0.0,1
run_20260906_2026-09-06-16-32-55,1788686092.658,2026-09-06 17:14:52.658,0.401,1
run_20260906_2026-09-06-16-32-55,1788686092.658,2026-09-06 17:14:52.658,0.0,1
run_20260906_2026-09-06-16-32-55,1788686093.059,2026-09-06 17:14:53.059,0.401,1
run_20260906_2026-09-06-16-32-55,1788686093.26,2026-09-06 17:14:53.260,0.0,1
run_20260906_2026-09-06-16-32-55,1788686094.262,2026-09-06 17:14:54.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788686094.263,2026-09-06 17:14:54.263,0.001,1
run_20260906_2026-09-06-16-32-55,1788686147.66,2026-09-06 17:15:47.660,0.0,1
run_20260906_2026-09-06-16-32-55,1788686148.261,2026-09-06 17:15:48.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686148.261,2026-09-06 17:15:48.261,0.0,1
run_20260906_2026-09-06-16-32-55,1788686148.661,2026-09-06 17:15:48.661,0.4,1
run_20260906_2026-09-06-16-32-55,1788686148.662,2026-09-06 17:15:48.662,0.001,1
run_20260906_2026-09-06-16-32-55,1788686149.264,2026-09-06 17:15:49.264,0.401,1
run_20260906_2026-09-06-16-32-55,1788686149.264,2026-09-06 17:15:49.264,0.0,1
run_20260906_2026-09-06-16-32-55,1788686201.657,2026-09-06 17:16:41.657,0.0,1
run_20260906_2026-09-06-16-32-55,1788686202.057,2026-09-06 17:16:42.057,0.401,1
run_20260906_2026-09-06-16-32-55,1788686202.661,2026-09-06 17:16:42.661,0.0,1
run_20260906_2026-09-06-16-32-55,1788686203.262,2026-09-06 17:16:43.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788686203.263,2026-09-06 17:16:43.263,0.001,1
run_20260906_2026-09-06-16-32-55,1788686205.469,2026-09-06 17:16:45.469,0.401,1
run_20260906_2026-09-06-16-32-55,1788686205.47,2026-09-06 17:16:45.470,0.001,1
run_20260906_2026-09-06-16-32-55,1788686255.658,2026-09-06 17:17:35.658,0.001,1
run_20260906_2026-09-06-16-32-55,1788686256.259,2026-09-06 17:17:36.259,0.401,1
run_20260906_2026-09-06-16-32-55,1788686256.259,2026-09-06 17:17:36.259,0.0,1
run_20260906_2026-09-06-16-32-55,1788686256.66,2026-09-06 17:17:36.660,0.401,1
run_20260906_2026-09-06-16-32-55,1788686256.66,2026-09-06 17:17:36.660,0.001,1
run_20260906_2026-09-06-16-32-55,1788686257.261,2026-09-06 17:17:37.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686257.262,2026-09-06 17:17:37.262,0.0,1
run_20260906_2026-09-06-16-32-55,1788686308.659,2026-09-06 17:18:28.659,0.0,1
run_20260906_2026-09-06-16-32-55,1788686309.261,2026-09-06 17:18:29.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686309.261,2026-09-06 17:18:29.261,0.0,1
run_20260906_2026-09-06-16-32-55,1788686310.264,2026-09-06 17:18:30.264,0.401,1
run_20260906_2026-09-06-16-32-55,1788686310.264,2026-09-06 17:18:30.264,0.0,1
run_20260906_2026-09-06-16-32-55,1788686362.257,2026-09-06 17:19:22.257,0.0,1
run_20260906_2026-09-06-16-32-55,1788686362.658,2026-09-06 17:19:22.658,0.401,1
run_20260906_2026-09-06-16-32-55,1788686362.658,2026-09-06 17:19:22.658,0.0,1
run_20260906_2026-09-06-16-32-55,1788686363.059,2026-09-06 17:19:23.059,0.401,1
run_20260906_2026-09-06-16-32-55,1788686363.262,2026-09-06 17:19:23.262,0.0,1
run_20260906_2026-09-06-16-32-55,1788686364.264,2026-09-06 17:19:24.264,0.401,1
run_20260906_2026-09-06-16-32-55,1788686364.265,2026-09-06 17:19:24.265,0.001,1
run_20260906_2026-09-06-16-32-55,1788686418.659,2026-09-06 17:20:18.659,0.0,1
run_20260906_2026-09-06-16-32-55,1788686419.26,2026-09-06 17:20:19.260,0.401,1
run_20260906_2026-09-06-16-32-55,1788686419.661,2026-09-06 17:20:19.661,0.0,1
run_20260906_2026-09-06-16-32-55,1788686420.262,2026-09-06 17:20:20.262,0.4,1
run_20260906_2026-09-06-16-32-55,1788686420.262,2026-09-06 17:20:20.262,0.0,1
run_20260906_2026-09-06-16-32-55,1788686422.47,2026-09-06 17:20:22.470,0.402,1
run_20260906_2026-09-06-16-32-55,1788686422.47,2026-09-06 17:20:22.470,0.0,1
run_20260906_2026-09-06-16-32-55,1788686472.857,2026-09-06 17:21:12.857,0.0,1
run_20260906_2026-09-06-16-32-55,1788686473.257,2026-09-06 17:21:13.257,0.401,1
run_20260906_2026-09-06-16-32-55,1788686473.258,2026-09-06 17:21:13.258,0.001,1
run_20260906_2026-09-06-16-32-55,1788686473.659,2026-09-06 17:21:13.659,0.401,1
run_20260906_2026-09-06-16-32-55,1788686473.662,2026-09-06 17:21:13.662,0.003,1
run_20260906_2026-09-06-16-32-55,1788686474.263,2026-09-06 17:21:14.263,0.401,1
run_20260906_2026-09-06-16-32-55,1788686474.263,2026-09-06 17:21:14.263,0.0,1
run_20260906_2026-09-06-16-32-55,1788686476.27,2026-09-06 17:21:16.270,0.401,1
run_20260906_2026-09-06-16-32-55,1788686476.27,2026-09-06 17:21:16.270,0.0,1
run_20260906_2026-09-06-16-32-55,1788686527.659,2026-09-06 17:22:07.659,0.0,1
run_20260906_2026-09-06-16-32-55,1788686528.26,2026-09-06 17:22:08.260,0.401,1
run_20260906_2026-09-06-16-32-55,1788686528.26,2026-09-06 17:22:08.260,0.0,1
run_20260906_2026-09-06-16-32-55,1788686530.469,2026-09-06 17:22:10.469,0.401,1
run_20260906_2026-09-06-16-32-55,1788686530.469,2026-09-06 17:22:10.469,0.0,1
run_20260906_2026-09-06-16-32-55,1788686582.257,2026-09-06 17:23:02.257,0.0,1
run_20260906_2026-09-06-16-32-55,1788686582.658,2026-09-06 17:23:02.658,0.401,1
run_20260906_2026-09-06-16-32-55,1788686582.658,2026-09-06 17:23:02.658,0.0,1
run_20260906_2026-09-06-16-32-55,1788686583.059,2026-09-06 17:23:03.059,0.401,1
run_20260906_2026-09-06-16-32-55,1788686583.46,2026-09-06 17:23:03.460,0.0,1
run_20260906_2026-09-06-16-32-55,1788686584.262,2026-09-06 17:23:04.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788686584.264,2026-09-06 17:23:04.264,0.002,1
run_20260906_2026-09-06-16-32-55,1788686585.668,2026-09-06 17:23:05.668,0.401,1
run_20260906_2026-09-06-16-32-55,1788686585.668,2026-09-06 17:23:05.668,0.0,1
run_20260906_2026-09-06-16-32-55,1788686635.657,2026-09-06 17:23:55.657,0.0,1
run_20260906_2026-09-06-16-32-55,1788686636.257,2026-09-06 17:23:56.257,0.4,1
run_20260906_2026-09-06-16-32-55,1788686636.66,2026-09-06 17:23:56.660,0.001,1
run_20260906_2026-09-06-16-32-55,1788686637.261,2026-09-06 17:23:57.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686637.663,2026-09-06 17:23:57.663,0.0,1
run_20260906_2026-09-06-16-32-55,1788686638.264,2026-09-06 17:23:58.264,0.401,1
run_20260906_2026-09-06-16-32-55,1788686638.264,2026-09-06 17:23:58.264,0.0,1
run_20260906_2026-09-06-16-32-55,1788686689.859,2026-09-06 17:24:49.859,0.0,1
run_20260906_2026-09-06-16-32-55,1788686690.26,2026-09-06 17:24:50.260,0.4,1
run_20260906_2026-09-06-16-32-55,1788686690.46,2026-09-06 17:24:50.460,0.0,1
run_20260906_2026-09-06-16-32-55,1788686691.263,2026-09-06 17:24:51.263,0.401,1
run_20260906_2026-09-06-16-32-55,1788686691.263,2026-09-06 17:24:51.263,0.0,1
run_20260906_2026-09-06-16-32-55,1788686692.266,2026-09-06 17:24:52.266,0.401,1
run_20260906_2026-09-06-16-32-55,1788686692.266,2026-09-06 17:24:52.266,0.0,1
run_20260906_2026-09-06-16-32-55,1788686743.657,2026-09-06 17:25:43.657,0.0,1
run_20260906_2026-09-06-16-32-55,1788686744.057,2026-09-06 17:25:44.057,0.401,1
run_20260906_2026-09-06-16-32-55,1788686744.459,2026-09-06 17:25:44.459,0.0,1
run_20260906_2026-09-06-16-32-55,1788686745.26,2026-09-06 17:25:45.260,0.4,1
run_20260906_2026-09-06-16-32-55,1788686745.464,2026-09-06 17:25:45.464,0.0,1
run_20260906_2026-09-06-16-32-55,1788686799.857,2026-09-06 17:26:39.857,0.0,1
run_20260906_2026-09-06-16-32-55,1788686800.258,2026-09-06 17:26:40.258,0.401,1
run_20260906_2026-09-06-16-32-55,1788686800.661,2026-09-06 17:26:40.661,0.0,1
run_20260906_2026-09-06-16-32-55,1788686801.262,2026-09-06 17:26:41.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788686801.263,2026-09-06 17:26:41.263,0.0,1
run_20260906_2026-09-06-16-32-55,1788686852.659,2026-09-06 17:27:32.659,0.001,1
run_20260906_2026-09-06-16-32-55,1788686853.261,2026-09-06 17:27:33.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686853.261,2026-09-06 17:27:33.261,0.0,1
run_20260906_2026-09-06-16-32-55,1788686905.656,2026-09-06 17:28:25.656,0.0,1
run_20260906_2026-09-06-16-32-55,1788686906.26,2026-09-06 17:28:26.260,0.403,1
run_20260906_2026-09-06-16-32-55,1788686906.661,2026-09-06 17:28:26.661,0.0,1
run_20260906_2026-09-06-16-32-55,1788686907.263,2026-09-06 17:28:27.263,0.401,1
run_20260906_2026-09-06-16-32-55,1788686907.263,2026-09-06 17:28:27.263,0.0,1
run_20260906_2026-09-06-16-32-55,1788686907.864,2026-09-06 17:28:27.864,0.401,1
run_20260906_2026-09-06-16-32-55,1788686907.865,2026-09-06 17:28:27.865,0.001,1
run_20260906_2026-09-06-16-32-55,1788686911.279,2026-09-06 17:28:31.279,0.403,1
run_20260906_2026-09-06-16-32-55,1788686911.279,2026-09-06 17:28:31.279,0.0,1
run_20260906_2026-09-06-16-32-55,1788686959.256,2026-09-06 17:29:19.256,0.0,1
run_20260906_2026-09-06-16-32-55,1788686959.656,2026-09-06 17:29:19.656,0.401,1
run_20260906_2026-09-06-16-32-55,1788686959.657,2026-09-06 17:29:19.657,0.0,1
run_20260906_2026-09-06-16-32-55,1788686960.258,2026-09-06 17:29:20.258,0.401,1
run_20260906_2026-09-06-16-32-55,1788686960.258,2026-09-06 17:29:20.258,0.001,1
run_20260906_2026-09-06-16-32-55,1788686961.261,2026-09-06 17:29:21.261,0.401,1
run_20260906_2026-09-06-16-32-55,1788686961.263,2026-09-06 17:29:21.263,0.002,1
run_20260906_2026-09-06-16-32-55,1788686962.466,2026-09-06 17:29:22.466,0.401,1
run_20260906_2026-09-06-16-32-55,1788686962.467,2026-09-06 17:29:22.467,0.001,1
run_20260906_2026-09-06-16-32-55,1788687014.658,2026-09-06 17:30:14.658,0.001,1
run_20260906_2026-09-06-16-32-55,1788687015.259,2026-09-06 17:30:15.259,0.401,1
run_20260906_2026-09-06-16-32-55,1788687015.259,2026-09-06 17:30:15.259,0.0,1
run_20260906_2026-09-06-16-32-55,1788687015.66,2026-09-06 17:30:15.660,0.401,1
run_20260906_2026-09-06-16-32-55,1788687015.66,2026-09-06 17:30:15.660,0.001,1
run_20260906_2026-09-06-16-32-55,1788687016.262,2026-09-06 17:30:16.262,0.401,1
run_20260906_2026-09-06-16-32-55,1788687016.262,2026-09-06 17:30:16.262,0.0,1
run_20260906_2026-09-06-17-50-37,1788688243.271,2026-09-06 17:50:43.271,0.0,1
run_20260906_2026-09-06-17-50-37,1788688243.672,2026-09-06 17:50:43.672,0.401,1
run_20260906_2026-09-06-17-50-37,1788688243.873,2026-09-06 17:50:43.873,0.001,1
run_20260906_2026-09-06-17-50-37,1788688244.274,2026-09-06 17:50:44.274,0.4,1
run_20260906_2026-09-06-17-50-37,1788688244.675,2026-09-06 17:50:44.675,0.0,1
run_20260906_2026-09-06-17-52-42,1788688398.679,2026-09-06 17:53:18.679,0.0,1
run_20260906_2026-09-06-17-52-42,1788688399.079,2026-09-06 17:53:19.079,0.401,1
run_20260906_2026-09-06-17-52-42,1788688399.281,2026-09-06 17:53:19.281,0.0,1
run_20260906_2026-09-06-17-52-42,1788688454.679,2026-09-06 17:54:14.679,0.0,1
run_20260906_2026-09-06-17-52-42,1788688455.28,2026-09-06 17:54:15.280,0.401,1
run_20260906_2026-09-06-17-52-42,1788688455.481,2026-09-06 17:54:15.481,0.0,1
run_20260906_2026-09-06-17-52-42,1788688456.283,2026-09-06 17:54:16.283,0.4,1
run_20260906_2026-09-06-17-52-42,1788688456.486,2026-09-06 17:54:16.486,0.0,1
run_20260906_2026-09-06-17-52-42,1788688505.68,2026-09-06 17:55:05.680,0.0,1
run_20260906_2026-09-06-17-52-42,1788688506.282,2026-09-06 17:55:06.282,0.4,1
run_20260906_2026-09-06-17-52-42,1788688506.484,2026-09-06 17:55:06.484,0.002,1
run_20260906_2026-09-06-17-52-42,1788688554.681,2026-09-06 17:55:54.681,0.001,1
run_20260906_2026-09-06-17-52-42,1788688555.282,2026-09-06 17:55:55.282,0.401,1
run_20260906_2026-09-06-17-52-42,1788688555.282,2026-09-06 17:55:55.282,0.0,1
run_20260906_2026-09-06-17-52-42,1788688556.286,2026-09-06 17:55:56.286,0.401,1
run_20260906_2026-09-06-17-52-42,1788688556.286,2026-09-06 17:55:56.286,0.001,1
run_20260906_2026-09-06-17-52-42,1788688605.683,2026-09-06 17:56:45.683,0.0,1
run_20260906_2026-09-06-17-52-42,1788688606.284,2026-09-06 17:56:46.284,0.401,1
run_20260906_2026-09-06-17-52-42,1788688606.284,2026-09-06 17:56:46.284,0.0,1
run_20260906_2026-09-06-17-52-42,1788688610.301,2026-09-06 17:56:50.301,0.402,1
run_20260906_2026-09-06-17-52-42,1788688610.301,2026-09-06 17:56:50.301,0.0,1
run_20260906_2026-09-06-17-52-42,1788688654.682,2026-09-06 17:57:34.682,0.0,1
run_20260906_2026-09-06-17-52-42,1788688655.283,2026-09-06 17:57:35.283,0.401,1
run_20260906_2026-09-06-17-52-42,1788688655.684,2026-09-06 17:57:35.684,0.0,1
run_20260906_2026-09-06-17-52-42,1788688656.286,2026-09-06 17:57:36.286,0.401,1
run_20260906_2026-09-06-17-52-42,1788688656.287,2026-09-06 17:57:36.287,0.001,1
run_20260906_2026-09-06-17-52-42,1788688657.29,2026-09-06 17:57:37.290,0.401,1
run_20260906_2026-09-06-17-52-42,1788688657.293,2026-09-06 17:57:37.293,0.004,1
run_20260906_2026-09-06-17-52-42,1788688704.883,2026-09-06 17:58:24.883,0.0,1
run_20260906_2026-09-06-17-52-42,1788688705.284,2026-09-06 17:58:25.284,0.401,1
run_20260906_2026-09-06-17-52-42,1788688705.284,2026-09-06 17:58:25.284,0.0,1
run_20260906_2026-09-06-17-52-42,1788688705.886,2026-09-06 17:58:25.886,0.401,1
run_20260906_2026-09-06-17-52-42,1788688705.886,2026-09-06 17:58:25.886,0.0,1
run_20260906_2026-09-06-17-52-42,1788688706.287,2026-09-06 17:58:26.287,0.401,1
run_20260906_2026-09-06-17-52-42,1788688706.488,2026-09-06 17:58:26.488,0.001,1
run_20260906_2026-09-06-17-52-42,1788688752.685,2026-09-06 17:59:12.685,0.002,1
run_20260906_2026-09-06-17-52-42,1788688753.287,2026-09-06 17:59:13.287,0.401,1
run_20260906_2026-09-06-17-52-42,1788688753.287,2026-09-06 17:59:13.287,0.0,1
run_20260906_2026-09-06-17-52-42,1788688754.29,2026-09-06 17:59:14.290,0.401,1
run_20260906_2026-09-06-17-52-42,1788688754.291,2026-09-06 17:59:14.291,0.0,1
run_20260906_2026-09-06-17-52-42,1788688800.684,2026-09-06 18:00:00.684,0.0,1
run_20260906_2026-09-06-17-52-42,1788688801.286,2026-09-06 18:00:01.286,0.401,1
run_20260906_2026-09-06-17-52-42,1788688801.287,2026-09-06 18:00:01.287,0.001,1
run_20260906_2026-09-06-17-52-42,1788688802.29,2026-09-06 18:00:02.290,0.402,1
run_20260906_2026-09-06-17-52-42,1788688802.291,2026-09-06 18:00:02.291,0.001,1
run_20260906_2026-09-06-17-52-42,1788688848.885,2026-09-06 18:00:48.885,0.0,1
run_20260906_2026-09-06-17-52-42,1788688849.286,2026-09-06 18:00:49.286,0.401,1
run_20260906_2026-09-06-17-52-42,1788688849.688,2026-09-06 18:00:49.688,0.0,1
run_20260906_2026-09-06-17-52-42,1788688850.29,2026-09-06 18:00:50.290,0.401,1
run_20260906_2026-09-06-17-52-42,1788688850.491,2026-09-06 18:00:50.491,0.0,1
run_20260906_2026-09-06-17-52-42,1788688896.685,2026-09-06 18:01:36.685,0.0,1
run_20260906_2026-09-06-17-52-42,1788688897.286,2026-09-06 18:01:37.286,0.401,1
run_20260906_2026-09-06-17-52-42,1788688897.286,2026-09-06 18:01:37.286,0.0,1
run_20260906_2026-09-06-17-52-42,1788688897.687,2026-09-06 18:01:37.687,0.401,1
run_20260906_2026-09-06-17-52-42,1788688897.688,2026-09-06 18:01:37.688,0.001,1
run_20260906_2026-09-06-17-52-42,1788688898.29,2026-09-06 18:01:38.290,0.401,1
run_20260906_2026-09-06-17-52-42,1788688898.29,2026-09-06 18:01:38.290,0.0,1
run_20260906_2026-09-06-17-52-42,1788688945.685,2026-09-06 18:02:25.685,0.0,1
run_20260906_2026-09-06-17-52-42,1788688946.086,2026-09-06 18:02:26.086,0.401,1
run_20260906_2026-09-06-17-52-42,1788688946.689,2026-09-06 18:02:26.689,0.0,1
run_20260906_2026-09-06-17-52-42,1788688947.29,2026-09-06 18:02:27.290,0.401,1
run_20260906_2026-09-06-17-52-42,1788688947.292,2026-09-06 18:02:27.292,0.002,1
run_20260906_2026-09-06-17-52-42,1788688948.295,2026-09-06 18:02:28.295,0.402,1
run_20260906_2026-09-06-17-52-42,1788688948.296,2026-09-06 18:02:28.296,0.001,1
run_20260906_2026-09-06-17-52-42,1788688994.691,2026-09-06 18:03:14.691,0.0,1
run_20260906_2026-09-06-17-52-42,1788688995.292,2026-09-06 18:03:15.292,0.401,1
run_20260906_2026-09-06-17-52-42,1788688995.494,2026-09-06 18:03:15.494,0.001,1
run_20260906_2026-09-06-17-52-42,1788688996.296,2026-09-06 18:03:16.296,0.401,1
run_20260906_2026-09-06-17-52-42,1788688996.296,2026-09-06 18:03:16.296,0.0,1
run_20260906_2026-09-06-17-52-42,1788689044.69,2026-09-06 18:04:04.690,0.003,1
run_20260906_2026-09-06-17-52-42,1788689045.292,2026-09-06 18:04:05.292,0.401,1
run_20260906_2026-09-06-17-52-42,1788689045.292,2026-09-06 18:04:05.292,0.0,1
run_20260906_2026-09-06-17-52-42,1788689047.499,2026-09-06 18:04:07.499,0.401,1
run_20260906_2026-09-06-17-52-42,1788689047.5,2026-09-06 18:04:07.500,0.001,1
run_20260906_2026-09-06-17-52-42,1788689094.895,2026-09-06 18:04:54.895,0.004,1
run_20260906_2026-09-06-17-52-42,1788689141.286,2026-09-06 18:05:41.286,0.001,1
run_20260906_2026-09-06-17-52-42,1788689141.687,2026-09-06 18:05:41.687,0.401,1
run_20260906_2026-09-06-17-52-42,1788689141.888,2026-09-06 18:05:41.888,0.0,1
run_20260906_2026-09-06-17-52-42,1788689142.289,2026-09-06 18:05:42.289,0.4,1
run_20260906_2026-09-06-17-52-42,1788689142.29,2026-09-06 18:05:42.290,0.001,1
run_20260906_2026-09-06-17-52-42,1788689143.292,2026-09-06 18:05:43.292,0.401,1
run_20260906_2026-09-06-17-52-42,1788689143.294,2026-09-06 18:05:43.294,0.001,1
run_20260906_2026-09-06-17-52-42,1788689188.886,2026-09-06 18:06:28.886,0.0,1
run_20260906_2026-09-06-17-52-42,1788689189.287,2026-09-06 18:06:29.287,0.401,1
run_20260906_2026-09-06-17-52-42,1788689189.689,2026-09-06 18:06:29.689,0.0,1
run_20260906_2026-09-06-17-52-42,1788689190.09,2026-09-06 18:06:30.090,0.401,1
run_20260906_2026-09-06-17-52-42,1788689190.291,2026-09-06 18:06:30.291,0.0,1
run_20260906_2026-09-06-17-52-42,1788689191.498,2026-09-06 18:06:31.498,0.401,1
run_20260906_2026-09-06-17-52-42,1788689191.5,2026-09-06 18:06:31.500,0.002,1
run_20260906_2026-09-06-17-52-42,1788689235.891,2026-09-06 18:07:15.891,0.0,1
run_20260906_2026-09-06-17-52-42,1788689236.292,2026-09-06 18:07:16.292,0.401,1
run_20260906_2026-09-06-17-52-42,1788689236.292,2026-09-06 18:07:16.292,0.001,1
run_20260906_2026-09-06-17-52-42,1788689282.691,2026-09-06 18:08:02.691,0.0,1
run_20260906_2026-09-06-17-52-42,1788689283.294,2026-09-06 18:08:03.294,0.402,1
run_20260906_2026-09-06-17-52-42,1788689283.294,2026-09-06 18:08:03.294,0.0,1
run_20260906_2026-09-06-17-52-42,1788689287.31,2026-09-06 18:08:07.310,0.402,1
run_20260906_2026-09-06-17-52-42,1788689287.31,2026-09-06 18:08:07.310,0.001,1
run_20260906_2026-09-06-17-52-42,1788689328.891,2026-09-06 18:08:48.891,0.0,1
run_20260906_2026-09-06-17-52-42,1788689329.291,2026-09-06 18:08:49.291,0.4,1
run_20260906_2026-09-06-17-52-42,1788689329.493,2026-09-06 18:08:49.493,0.0,1
run_20260906_2026-09-06-17-52-42,1788689330.295,2026-09-06 18:08:50.295,0.401,1
run_20260906_2026-09-06-17-52-42,1788689330.296,2026-09-06 18:08:50.296,0.001,1
run_20260906_2026-09-06-17-52-42,1788689375.688,2026-09-06 18:09:35.688,0.0,1
run_20260906_2026-09-06-17-52-42,1788689376.089,2026-09-06 18:09:36.089,0.401,1
run_20260906_2026-09-06-17-52-42,1788689376.695,2026-09-06 18:09:36.695,0.0,1
run_20260906_2026-09-06-17-52-42,1788689421.889,2026-09-06 18:10:21.889,0.0,1
run_20260906_2026-09-06-17-52-42,1788689422.291,2026-09-06 18:10:22.291,0.401,1
run_20260906_2026-09-06-17-52-42,1788689422.693,2026-09-06 18:10:22.693,0.001,1
run_20260906_2026-09-06-17-52-42,1788689423.294,2026-09-06 18:10:23.294,0.401,1
run_20260906_2026-09-06-17-52-42,1788689423.295,2026-09-06 18:10:23.295,0.001,1
run_20260906_2026-09-06-17-52-42,1788689469.691,2026-09-06 18:11:09.691,0.0,1
run_20260906_2026-09-06-17-52-42,1788689470.092,2026-09-06 18:11:10.092,0.401,1
run_20260906_2026-09-06-17-52-42,1788689470.294,2026-09-06 18:11:10.294,0.0,1
run_20260906_2026-09-06-17-52-42,1788689517.691,2026-09-06 18:11:57.691,0.0,1
run_20260906_2026-09-06-17-52-42,1788689518.293,2026-09-06 18:11:58.293,0.401,1
run_20260906_2026-09-06-17-52-42,1788689518.494,2026-09-06 18:11:58.494,0.0,1
run_20260906_2026-09-06-17-52-42,1788689519.296,2026-09-06 18:11:59.296,0.4,1
run_20260906_2026-09-06-17-52-42,1788689519.297,2026-09-06 18:11:59.297,0.001,1
run_20260906_2026-09-06-17-52-42,1788689567.693,2026-09-06 18:12:47.693,0.0,1
run_20260906_2026-09-06-17-52-42,1788689568.295,2026-09-06 18:12:48.295,0.401,1
run_20260906_2026-09-06-17-52-42,1788689568.295,2026-09-06 18:12:48.295,0.0,1
run_20260906_2026-09-06-17-52-42,1788689569.298,2026-09-06 18:12:49.298,0.401,1
run_20260906_2026-09-06-17-52-42,1788689569.298,2026-09-06 18:12:49.298,0.0,1
run_20260906_2026-09-06-17-52-42,1788689617.695,2026-09-06 18:13:37.695,0.003,1
run_20260906_2026-09-06-17-52-42,1788689618.297,2026-09-06 18:13:38.297,0.401,1
run_20260906_2026-09-06-17-52-42,1788689618.297,2026-09-06 18:13:38.297,0.0,1
run_20260906_2026-09-06-17-52-42,1788689619.3,2026-09-06 18:13:39.300,0.401,1
run_20260906_2026-09-06-17-52-42,1788689619.3,2026-09-06 18:13:39.300,0.0,1
run_20260906_2026-09-06-17-52-42,1788689666.893,2026-09-06 18:14:26.893,0.001,1
run_20260906_2026-09-06-17-52-42,1788689667.294,2026-09-06 18:14:27.294,0.401,1
run_20260906_2026-09-06-17-52-42,1788689667.294,2026-09-06 18:14:27.294,0.001,1
run_20260906_2026-09-06-17-52-42,1788689667.695,2026-09-06 18:14:27.695,0.401,1
run_20260906_2026-09-06-17-52-42,1788689667.696,2026-09-06 18:14:27.696,0.001,1
run_20260906_2026-09-06-17-52-42,1788689717.493,2026-09-06 18:15:17.493,0.0,1
run_20260906_2026-09-06-17-52-42,1788689718.295,2026-09-06 18:15:18.295,0.401,1
run_20260906_2026-09-06-17-52-42,1788689718.5,2026-09-06 18:15:18.500,0.0,1
run_20260906_2026-09-06-17-52-42,1788689766.695,2026-09-06 18:16:06.695,0.0,1
run_20260906_2026-09-06-17-52-42,1788689767.296,2026-09-06 18:16:07.296,0.401,1
run_20260906_2026-09-06-17-52-42,1788689767.296,2026-09-06 18:16:07.296,0.0,1
run_20260906_2026-09-06-17-52-42,1788689768.299,2026-09-06 18:16:08.299,0.401,1
run_20260906_2026-09-06-17-52-42,1788689768.3,2026-09-06 18:16:08.300,0.0,1
run_20260906_2026-09-06-17-52-42,1788689814.893,2026-09-06 18:16:54.893,0.0,1
run_20260906_2026-09-06-17-52-42,1788689815.294,2026-09-06 18:16:55.294,0.401,1
